shipment_id,supplier_id,product_id,shipment_date,expected_arrival,actual_arrival,shipment_quantity,shipment_status,product_name,category,unit_price,product_supplier_id,supplier_name,city,lead_time,rating,inventory_id,warehouse,stock_quantity,last_updated,disruption_id,disruption_type,severity,description,reported_date,decision_id,recommended_action,action_taken,decision_date,outcome_id,outcome_status,delay_days,cost_change,remarks,lead_time_category,cost_impact,delivery_delay,supplier_avg_delay,shipment_month,shipment_year,shipment_quarter,shipment_weekday,is_delayed,delay_category,high_severity,large_shipment,inventory_status,shipment_value
1040,14,98,2024-11-08,2024-11-12,2024-11-15,333,Cancelled,Quae Product,Clothing,2022.11,14,"Bahri, Dugar and Ratti",Kottayam,8.09,4.85,98,Hyderabad Warehouse,832,2026-07-05,220.0,Transport Strike,High,Aspernatur illo eius aut.,2025-11-30,220.0,Increase Safety Stock,Implemented,2026-04-23,220.0,Failed,9.0,12256.08,Shipment rerouted,Average,High,3,1.6612021857923498,November,2024,4,Friday,1,Minor Delay,1,1,High,673362.63
1041,4,112,2025-08-31,2025-09-07,2025-09-07,447,Delayed,Modi Product,Electronics,2985.26,19,Rajagopal-Jayaraman,Jalna,1.0,3.51,112,Bangalore Warehouse,212,2026-06-25,,,,,,,,,,,,,,,Fast,No Cost,0,1.5989304812834224,August,2025,3,Sunday,0,On Time,0,1,Medium,1334411.2200000002
1042,10,52,2026-03-19,2026-03-24,2026-03-27,380,Cancelled,Architecto Product,Medical,1642.77,20,"Mitter, Srinivasan and Dixit",Shimoga,1.81,3.9,52,Mumbai Warehouse,918,2026-06-30,,,,,,,,,,,,,,,Fast,No Cost,3,1.8480392156862746,March,2026,1,Thursday,1,Minor Delay,0,1,High,624252.6
1043,11,57,2025-09-11,2025-09-13,2025-09-12,220,Delivered,Distinctio Product,Automotive,863.84,19,Banerjee Group,Alappuzha,8.52,4.3,57,Hyderabad Warehouse,848,2026-06-28,,,,,,,,,,,,,,,Average,No Cost,-1,1.3842592592592593,September,2025,3,Thursday,0,On Time,0,0,High,190044.80000000002
1044,8,4,2026-05-04,2026-05-11,2026-05-15,280,Cancelled,Dignissimos Product,Clothing,2106.24,6,Hans-Bir,Siliguri,2.43,4.68,4,Bangalore Warehouse,473,2026-06-30,,,,,,,,,,,,,,,Fast,No Cost,4,1.5902439024390245,May,2026,2,Monday,1,Major Delay,0,1,High,589747.2
1045,3,135,2025-01-13,2025-01-20,2025-01-23,430,Delivered,Nisi Product,Medical,1322.29,1,"Balan, Virk and Mangal",Bangalore,3.73,4.49,135,Delhi Warehouse,660,2026-06-19,,,,,,,,,,,,,,,Fast,No Cost,3,1.595,January,2025,1,Monday,1,Minor Delay,0,1,High,568584.7
1046,19,51,2025-09-12,2025-09-20,2025-09-24,196,Cancelled,Corrupti Product,Medical,1864.29,15,"Nagar, Hari and Chada",Munger,9.42,4.61,51,Chennai Warehouse,926,2026-07-02,,,,,,,,,,,,,,,Average,No Cost,4,1.51131221719457,September,2025,3,Friday,1,Major Delay,0,0,High,365400.83999999997
1047,3,44,2025-02-21,2025-02-26,2025-02-25,54,Delivered,Voluptatum Product,Groceries,3216.56,15,"Balan, Virk and Mangal",Bangalore,3.73,4.49,44,Chennai Warehouse,740,2026-07-04,,,,,,,,,,,,,,,Fast,No Cost,-1,1.595,February,2025,1,Friday,0,On Time,0,0,High,173694.24
1048,16,54,2026-07-07,2026-07-17,2026-07-21,408,Delivered,Voluptatem Product,Groceries,3641.55,2,Handa-Manda,Vijayanagaram,8.66,4.77,54,Chennai Warehouse,842,2026-06-17,,,,,,,,,,,,,,,Average,No Cost,4,1.4335260115606936,July,2026,3,Tuesday,1,Major Delay,0,1,High,1485752.4000000001
1049,6,59,2025-06-19,2025-06-26,2025-06-24,477,In Transit,Omnis Product,Electronics,2194.29,10,Bhavsar-Sampath,Bangalore,2.52,3.72,59,Chennai Warehouse,265,2026-07-01,,,,,,,,,,,,,,,Fast,No Cost,-2,1.5972222222222223,June,2025,2,Thursday,0,On Time,0,1,Medium,1046676.33
1050,19,40,2025-11-29,2025-12-06,2025-12-04,297,Delayed,Nemo Product,Groceries,2824.16,10,"Nagar, Hari and Chada",Munger,9.42,4.61,40,Hyderabad Warehouse,554,2026-06-27,,,,,,,,,,,,,,,Average,No Cost,-2,1.51131221719457,November,2025,4,Saturday,0,On Time,0,1,High,838775.5199999999
1051,12,73,2025-12-03,2025-12-13,2025-12-16,63,Delayed,Debitis Product,Furniture,1718.5,11,Thakur and Sons,Kanpur,5.83,3.5,73,Mumbai Warehouse,263,2026-07-09,548.0,Transport Strike,High,Est culpa est.,2025-11-21,548.0,Expedite Shipment,Approved,2025-12-13,548.0,Partially Resolved,3.0,11739.21,Minor delay occurred,Average,High,3,1.5613207547169812,December,2025,4,Wednesday,1,Minor Delay,1,0,Medium,108265.5
1052,1,32,2025-12-14,2025-12-19,2025-12-18,208,In Transit,Quis Product,Groceries,4929.24,1,"Balasubramanian, Gara and Memon",Nadiad,5.69,4.88,32,Mumbai Warehouse,715,2026-07-01,,,,,,,,,,,,,,,Average,No Cost,-1,1.427027027027027,December,2025,4,Sunday,0,On Time,0,0,High,1025281.9199999999
1053,16,12,2025-03-25,2025-04-04,2025-04-02,22,Delivered,Fugit Product,Clothing,1357.85,15,Handa-Manda,Vijayanagaram,8.66,4.77,12,Hyderabad Warehouse,878,2026-06-22,,,,,,,,,,,,,,,Average,No Cost,-2,1.4335260115606936,March,2025,1,Tuesday,0,On Time,0,0,High,29872.699999999997
1054,7,69,2025-03-04,2025-03-08,2025-03-06,192,Delayed,Ipsa Product,Groceries,1707.84,17,Wali PLC,Khandwa,2.76,4.43,69,Mumbai Warehouse,267,2026-07-09,,,,,,,,,,,,,,,Fast,No Cost,-2,1.4314720812182742,March,2025,1,Tuesday,0,On Time,0,0,Medium,327905.27999999997
1055,14,78,2025-07-14,2025-07-21,2025-07-24,352,Delayed,Quam Product,Clothing,1593.13,4,"Bahri, Dugar and Ratti",Kottayam,8.09,4.85,78,Hyderabad Warehouse,637,2026-07-09,,,,,,,,,,,,,,,Average,No Cost,3,1.6612021857923498,July,2025,3,Monday,1,Minor Delay,0,1,High,560781.76
1056,10,128,2024-07-23,2024-07-29,2024-07-31,45,In Transit,Non Product,Clothing,4746.22,5,"Mitter, Srinivasan and Dixit",Shimoga,1.81,3.9,128,Hyderabad Warehouse,464,2026-06-23,120.0,Transport Strike,High,Voluptas iusto nihil id error neque.,2026-03-05,120.0,Increase Safety Stock,Pending,2026-05-15,120.0,Partially Resolved,12.0,8474.35,Shipment rerouted,Fast,High,2,1.8480392156862746,July,2024,3,Tuesday,1,Minor Delay,1,0,High,213579.90000000002
1057,19,41,2025-04-06,2025-04-09,2025-04-14,158,Delayed,Architecto Product,Furniture,1703.5,1,"Nagar, Hari and Chada",Munger,9.42,4.61,41,Hyderabad Warehouse,681,2026-06-26,395.0,Supplier Delay,High,Officiis dolore facilis porro quo.,2026-01-28,395.0,Expedite Shipment,Rejected,2025-12-20,395.0,Failed,14.0,4530.74,Minor delay occurred,Average,Medium,5,1.51131221719457,April,2025,2,Sunday,1,Major Delay,1,0,High,269153.0
1058,15,48,2026-03-11,2026-03-15,2026-03-19,200,Cancelled,Neque Product,Medical,518.28,5,Sastry and Sons,Haldia,5.45,4.34,48,Delhi Warehouse,626,2026-06-27,,,,,,,,,,,,,,,Average,No Cost,4,1.4691943127962086,March,2026,1,Wednesday,1,Major Delay,0,0,High,103656.0
1059,7,135,2026-04-06,2026-04-15,2026-04-15,195,Delayed,Nisi Product,Medical,1322.29,1,Wali PLC,Khandwa,2.76,4.43,135,Delhi Warehouse,660,2026-06-19,349.0,Transport Strike,High,Provident magnam quae corrupti sapiente.,2026-02-16,349.0,Change Transport Route,Rejected,2026-03-17,349.0,Failed,3.0,11030.76,Cost increased,Fast,High,0,1.4314720812182742,April,2026,2,Monday,0,On Time,1,0,High,257846.55
1060,19,106,2025-02-15,2025-02-19,2025-02-18,264,In Transit,Officiis Product,Clothing,3586.71,17,"Nagar, Hari and Chada",Munger,9.42,4.61,106,Delhi Warehouse,595,2026-06-23,,,,,,,,,,,,,,,Average,No Cost,-1,1.51131221719457,February,2025,1,Saturday,0,On Time,0,1,High,946891.4400000001
1061,19,124,2026-02-26,2026-03-02,2026-03-05,491,Cancelled,Excepturi Product,Furniture,756.02,2,"Nagar, Hari and Chada",Munger,9.42,4.61,124,Chennai Warehouse,123,2026-07-09,,,,,,,,,,,,,,,Average,No Cost,3,1.51131221719457,February,2026,1,Thursday,1,Minor Delay,0,1,Medium,371205.82
1062,20,46,2026-05-02,2026-05-05,2026-05-08,375,Cancelled,Impedit Product,Electronics,1574.36,7,Chakraborty-Sengupta,Malda,5.0,3.56,46,Chennai Warehouse,372,2026-06-23,,,,,,,,,,,,,,,Fast,No Cost,3,1.3526570048309179,May,2026,2,Saturday,1,Minor Delay,0,1,High,590385.0
1063,7,92,2026-07-04,2026-07-09,2026-07-08,272,In Transit,Architecto Product,Furniture,4826.14,10,Wali PLC,Khandwa,2.76,4.43,92,Mumbai Warehouse,215,2026-07-07,,,,,,,,,,,,,,,Fast,No Cost,-1,1.4314720812182742,July,2026,3,Saturday,0,On Time,0,1,Medium,1312710.08
1064,16,69,2025-05-06,2025-05-09,2025-05-12,61,In Transit,Ipsa Product,Groceries,1707.84,17,Handa-Manda,Vijayanagaram,8.66,4.77,69,Mumbai Warehouse,267,2026-07-09,,,,,,,,,,,,,,,Average,No Cost,3,1.4335260115606936,May,2025,2,Tuesday,1,Minor Delay,0,0,Medium,104178.23999999999
1065,17,65,2025-10-29,2025-11-04,2025-11-08,114,Delayed,Ut Product,Groceries,3277.06,2,"Sule, Jaggi and Char",Pallavaram,6.39,3.52,65,Delhi Warehouse,911,2026-07-06,,,,,,,,,,,,,,,Average,No Cost,4,1.795,October,2025,4,Wednesday,1,Major Delay,0,0,High,373584.83999999997
1066,15,33,2026-06-21,2026-06-30,2026-07-01,219,In Transit,Facere Product,Medical,1997.29,4,Sastry and Sons,Haldia,5.45,4.34,33,Delhi Warehouse,549,2026-07-12,,,,,,,,,,,,,,,Average,No Cost,1,1.4691943127962086,June,2026,2,Sunday,1,Minor Delay,0,0,High,437406.51
1067,6,44,2024-08-19,2024-08-28,2024-08-30,82,Delivered,Voluptatum Product,Groceries,3216.56,15,Bhavsar-Sampath,Bangalore,2.52,3.72,44,Chennai Warehouse,740,2026-07-04,513.0,Transport Strike,High,Ipsa illum expedita dolor suscipit.,2025-09-30,513.0,Expedite Shipment,Approved,2025-08-20,513.0,Resolved,2.0,7224.23,Cost increased,Fast,High,2,1.5972222222222223,August,2024,3,Monday,1,Minor Delay,1,0,High,263757.92
1068,12,140,2025-06-18,2025-06-28,2025-06-27,325,Delayed,Recusandae Product,Groceries,2705.55,15,Thakur and Sons,Kanpur,5.83,3.5,140,Hyderabad Warehouse,927,2026-06-18,,,,,,,,,,,,,,,Average,No Cost,-1,1.5613207547169812,June,2025,2,Wednesday,0,On Time,0,1,High,879303.7500000001
1069,12,68,2026-06-25,2026-07-04,2026-07-05,395,In Transit,Delectus Product,Clothing,4916.43,20,Thakur and Sons,Kanpur,5.83,3.5,68,Chennai Warehouse,660,2026-06-18,27.0,Supplier Delay,High,Alias nam dolor possimus in necessitatibus.,2026-05-11,27.0,Change Transport Route,Pending,2026-01-04,27.0,Pending,5.0,5827.67,Minor delay occurred,Average,High,1,1.5613207547169812,June,2026,2,Thursday,1,Minor Delay,1,1,High,1941989.85
1070,6,50,2025-02-15,2025-02-22,2025-02-21,315,Delivered,Quae Product,Automotive,939.97,7,Bhavsar-Sampath,Bangalore,2.52,3.72,50,Chennai Warehouse,576,2026-07-06,,,,,,,,,,,,,,,Fast,No Cost,-1,1.5972222222222223,February,2025,1,Saturday,0,On Time,0,1,High,296090.55
1071,15,117,2025-01-20,2025-01-25,2025-01-26,286,Cancelled,Quisquam Product,Medical,1461.86,8,Sastry and Sons,Haldia,5.45,4.34,117,Hyderabad Warehouse,793,2026-06-16,,,,,,,,,,,,,,,Average,No Cost,1,1.4691943127962086,January,2025,1,Monday,1,Minor Delay,0,1,High,418091.95999999996
1072,6,46,2026-02-21,2026-02-23,2026-02-22,478,Delivered,Impedit Product,Electronics,1574.36,7,Bhavsar-Sampath,Bangalore,2.52,3.72,46,Chennai Warehouse,372,2026-06-23,,,,,,,,,,,,,,,Fast,No Cost,-1,1.5972222222222223,February,2026,1,Saturday,0,On Time,0,1,High,752544.08
1073,6,6,2025-02-27,2025-03-02,2025-03-02,440,Delivered,Reiciendis Product,Furniture,3938.69,18,Bhavsar-Sampath,Bangalore,2.52,3.72,6,Bangalore Warehouse,894,2026-06-26,,,,,,,,,,,,,,,Fast,No Cost,0,1.5972222222222223,February,2025,1,Thursday,0,On Time,0,1,High,1733023.6
1074,2,146,2026-01-10,2026-01-19,2026-01-17,138,Delivered,Minus Product,Furniture,4540.31,18,Gour Ltd,Bhilwara,8.05,3.83,146,Delhi Warehouse,858,2026-06-21,,,,,,,,,,,,,,,Average,No Cost,-2,1.4691943127962086,January,2026,1,Saturday,0,On Time,0,0,High,626562.78
1075,5,81,2025-09-11,2025-09-14,2025-09-15,465,In Transit,Voluptatibus Product,Automotive,1958.75,1,Chander-Sibal,Kochi,6.81,4.37,81,Chennai Warehouse,875,2026-06-17,,,,,,,,,,,,,,,Average,No Cost,1,1.7407407407407407,September,2025,3,Thursday,1,Minor Delay,0,1,High,910818.75
1076,17,52,2026-04-19,2026-04-25,2026-04-28,18,In Transit,Architecto Product,Medical,1642.77,20,"Sule, Jaggi and Char",Pallavaram,6.39,3.52,52,Mumbai Warehouse,918,2026-06-30,,,,,,,,,,,,,,,Average,No Cost,3,1.795,April,2026,2,Sunday,1,Minor Delay,0,0,High,29569.86
1077,1,39,2025-04-23,2025-04-25,2025-04-28,81,Cancelled,Amet Product,Automotive,1228.36,6,"Balasubramanian, Gara and Memon",Nadiad,5.69,4.88,39,Chennai Warehouse,720,2026-07-10,403.0,Traffic,High,Harum voluptas sed nemo.,2026-03-14,403.0,Switch Supplier,Rejected,2025-08-29,403.0,Resolved,4.0,5003.43,Minor delay occurred,Average,High,3,1.427027027027027,April,2025,2,Wednesday,1,Minor Delay,1,0,High,99497.15999999999
1078,8,60,2025-07-12,2025-07-18,2025-07-20,90,Delivered,Ipsa Product,Furniture,2536.82,19,Hans-Bir,Siliguri,2.43,4.68,60,Bangalore Warehouse,753,2026-07-14,,,,,,,,,,,,,,,Fast,No Cost,2,1.5902439024390245,July,2025,3,Saturday,1,Minor Delay,0,0,High,228313.80000000002
1079,20,139,2026-01-06,2026-01-11,2026-01-16,429,Delivered,Vero Product,Furniture,4054.68,9,Chakraborty-Sengupta,Malda,5.0,3.56,139,Mumbai Warehouse,185,2026-07-15,,,,,,,,,,,,,,,Fast,No Cost,5,1.3526570048309179,January,2026,1,Tuesday,1,Major Delay,0,1,Medium,1739457.72
1080,8,143,2025-08-05,2025-08-14,2025-08-15,454,Delivered,Exercitationem Product,Furniture,2333.4,6,Hans-Bir,Siliguri,2.43,4.68,143,Hyderabad Warehouse,191,2026-07-12,,,,,,,,,,,,,,,Fast,No Cost,1,1.5902439024390245,August,2025,3,Tuesday,1,Minor Delay,0,1,Medium,1059363.6
1081,4,103,2025-04-27,2025-05-05,2025-05-05,150,In Transit,Sunt Product,Furniture,3330.94,12,Rajagopal-Jayaraman,Jalna,1.0,3.51,103,Chennai Warehouse,485,2026-07-13,,,,,,,,,,,,,,,Fast,No Cost,0,1.5989304812834224,April,2025,2,Sunday,0,On Time,0,0,High,499641.0
1082,6,54,2025-04-09,2025-04-11,2025-04-12,371,In Transit,Voluptatem Product,Groceries,3641.55,2,Bhavsar-Sampath,Bangalore,2.52,3.72,54,Chennai Warehouse,842,2026-06-17,388.0,Transport Strike,Medium,Natus atque et laboriosam quasi.,2026-03-10,388.0,Change Transport Route,Approved,2026-06-02,388.0,Resolved,13.0,4323.99,Supplier changed,Fast,Medium,1,1.5972222222222223,April,2025,2,Wednesday,1,Minor Delay,0,1,High,1351015.05
1083,10,9,2024-12-30,2025-01-04,2025-01-08,366,Cancelled,Alias Product,Groceries,1305.18,16,"Mitter, Srinivasan and Dixit",Shimoga,1.81,3.9,9,Mumbai Warehouse,917,2026-07-04,,,,,,,,,,,,,,,Fast,No Cost,4,1.8480392156862746,December,2024,4,Monday,1,Major Delay,0,1,High,477695.88
1084,16,110,2025-05-28,2025-06-03,2025-06-08,224,Delivered,Assumenda Product,Furniture,4904.71,9,Handa-Manda,Vijayanagaram,8.66,4.77,110,Chennai Warehouse,817,2026-06-23,,,,,,,,,,,,,,,Average,No Cost,5,1.4335260115606936,May,2025,2,Wednesday,1,Major Delay,0,0,High,1098655.04
1085,9,56,2024-12-02,2024-12-06,2024-12-08,386,In Transit,Error Product,Electronics,333.18,11,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,56,Chennai Warehouse,777,2026-07-07,492.0,Machine Failure,Low,Quam voluptatibus sunt cum similique nisi.,2025-12-23,492.0,Switch Supplier,Implemented,2025-09-10,492.0,Resolved,6.0,6095.36,Cost increased,Average,High,2,1.3277310924369747,December,2024,4,Monday,1,Minor Delay,0,1,High,128607.48
1086,10,102,2024-09-29,2024-10-01,2024-10-04,347,Cancelled,Molestias Product,Furniture,2262.92,3,"Mitter, Srinivasan and Dixit",Shimoga,1.81,3.9,102,Chennai Warehouse,835,2026-06-22,,,,,,,,,,,,,,,Fast,No Cost,3,1.8480392156862746,September,2024,3,Sunday,1,Minor Delay,0,1,High,785233.24
1087,18,148,2026-05-31,2026-06-07,2026-06-05,102,In Transit,Saepe Product,Groceries,920.71,10,Raju and Sons,Etawah,3.81,4.27,148,Delhi Warehouse,944,2026-06-16,,,,,,,,,,,,,,,Fast,No Cost,-2,1.9109947643979057,May,2026,2,Sunday,0,On Time,0,0,High,93912.42
1088,13,48,2024-09-26,2024-09-29,2024-10-01,285,Delivered,Neque Product,Medical,518.28,5,"Borah, Gill and Varma",Dehri,6.15,3.78,48,Delhi Warehouse,626,2026-06-27,,,,,,,,,,,,,,,Average,No Cost,2,1.5668449197860963,September,2024,3,Thursday,1,Minor Delay,0,1,High,147709.8
1089,19,12,2025-12-21,2025-12-26,2025-12-30,404,In Transit,Fugit Product,Clothing,1357.85,15,"Nagar, Hari and Chada",Munger,9.42,4.61,12,Hyderabad Warehouse,878,2026-06-22,,,,,,,,,,,,,,,Average,No Cost,4,1.51131221719457,December,2025,4,Sunday,1,Major Delay,0,1,High,548571.3999999999
1090,12,75,2025-06-15,2025-06-25,2025-06-28,440,Cancelled,Recusandae Product,Automotive,4884.77,14,Thakur and Sons,Kanpur,5.83,3.5,75,Chennai Warehouse,450,2026-07-07,,,,,,,,,,,,,,,Average,No Cost,3,1.5613207547169812,June,2025,2,Sunday,1,Minor Delay,0,1,High,2149298.8000000003
1091,8,7,2025-09-26,2025-10-01,2025-10-06,185,Cancelled,Expedita Product,Furniture,1401.54,17,Hans-Bir,Siliguri,2.43,4.68,7,Delhi Warehouse,512,2026-06-28,,,,,,,,,,,,,,,Fast,No Cost,5,1.5902439024390245,September,2025,3,Friday,1,Major Delay,0,0,High,259284.9
1092,12,131,2024-09-13,2024-09-17,2024-09-22,307,In Transit,Nesciunt Product,Furniture,3585.42,1,Thakur and Sons,Kanpur,5.83,3.5,131,Hyderabad Warehouse,157,2026-06-24,86.0,Weather,Low,Molestias delectus sint hic.,2026-03-13,86.0,Switch Supplier,Rejected,2026-05-25,86.0,Pending,4.0,11863.62,Supplier changed,Average,High,5,1.5613207547169812,September,2024,3,Friday,1,Major Delay,0,1,Medium,1100723.94
1093,13,3,2025-03-31,2025-04-05,2025-04-05,24,Delayed,Iure Product,Medical,1939.35,19,"Borah, Gill and Varma",Dehri,6.15,3.78,3,Mumbai Warehouse,584,2026-07-06,,,,,,,,,,,,,,,Average,No Cost,0,1.5668449197860963,March,2025,1,Monday,0,On Time,0,0,High,46544.399999999994
1094,15,109,2025-10-13,2025-10-16,2025-10-18,389,In Transit,Beatae Product,Automotive,1167.1,12,Sastry and Sons,Haldia,5.45,4.34,109,Mumbai Warehouse,573,2026-06-17,,,,,,,,,,,,,,,Average,No Cost,2,1.4691943127962086,October,2025,4,Monday,1,Minor Delay,0,1,High,454001.89999999997
1095,9,63,2026-04-28,2026-05-02,2026-05-04,339,Delivered,Minus Product,Electronics,1218.88,8,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,63,Hyderabad Warehouse,518,2026-06-17,25.0,Traffic,Low,Beatae consequuntur et quis repudiandae.,2025-12-12,25.0,Change Transport Route,Pending,2025-12-15,25.0,Pending,5.0,3338.21,Shipment rerouted,Average,Medium,2,1.3277310924369747,April,2026,2,Tuesday,1,Minor Delay,0,1,High,413200.32000000007
1096,1,116,2025-11-07,2025-11-12,2025-11-14,145,In Transit,Architecto Product,Groceries,763.04,10,"Balasubramanian, Gara and Memon",Nadiad,5.69,4.88,116,Bangalore Warehouse,102,2026-07-04,,,,,,,,,,,,,,,Average,No Cost,2,1.427027027027027,November,2025,4,Friday,1,Minor Delay,0,0,Medium,110640.79999999999
1097,5,135,2025-10-20,2025-10-27,2025-10-29,14,Cancelled,Nisi Product,Medical,1322.29,1,Chander-Sibal,Kochi,6.81,4.37,135,Delhi Warehouse,660,2026-06-19,,,,,,,,,,,,,,,Average,No Cost,2,1.7407407407407407,October,2025,4,Monday,1,Minor Delay,0,0,High,18512.059999999998
1098,19,38,2025-10-24,2025-10-31,2025-11-04,442,In Transit,Laborum Product,Groceries,3934.86,13,"Nagar, Hari and Chada",Munger,9.42,4.61,38,Mumbai Warehouse,317,2026-07-03,531.0,Traffic,Medium,Vel exercitationem delectus corrupti inventore nihil.,2026-06-18,531.0,Expedite Shipment,Pending,2025-11-11,531.0,Partially Resolved,7.0,3268.19,Supplier changed,Average,Medium,4,1.51131221719457,October,2025,4,Friday,1,Major Delay,0,1,High,1739208.12
1099,7,110,2025-05-17,2025-05-21,2025-05-19,202,Cancelled,Assumenda Product,Furniture,4904.71,9,Wali PLC,Khandwa,2.76,4.43,110,Chennai Warehouse,817,2026-06-23,,,,,,,,,,,,,,,Fast,No Cost,-2,1.4314720812182742,May,2025,2,Saturday,0,On Time,0,0,High,990751.42
1100,19,124,2024-11-01,2024-11-05,2024-11-07,98,Delayed,Excepturi Product,Furniture,756.02,2,"Nagar, Hari and Chada",Munger,9.42,4.61,124,Chennai Warehouse,123,2026-07-09,,,,,,,,,,,,,,,Average,No Cost,2,1.51131221719457,November,2024,4,Friday,1,Minor Delay,0,0,Medium,74089.95999999999
1101,19,147,2024-09-22,2024-09-25,2024-09-28,222,Cancelled,Sed Product,Medical,185.14,8,"Nagar, Hari and Chada",Munger,9.42,4.61,147,Chennai Warehouse,280,2026-06-17,,,,,,,,,,,,,,,Average,No Cost,3,1.51131221719457,September,2024,3,Sunday,1,Minor Delay,0,0,Medium,41101.079999999994
1102,16,98,2026-03-08,2026-03-10,2026-03-12,22,Delayed,Quae Product,Clothing,2022.11,14,Handa-Manda,Vijayanagaram,8.66,4.77,98,Hyderabad Warehouse,832,2026-07-05,,,,,,,,,,,,,,,Average,No Cost,2,1.4335260115606936,March,2026,1,Sunday,1,Minor Delay,0,0,High,44486.42
1103,12,94,2025-01-19,2025-01-21,2025-01-21,444,Cancelled,Culpa Product,Clothing,4115.37,20,Thakur and Sons,Kanpur,5.83,3.5,94,Delhi Warehouse,329,2026-07-15,,,,,,,,,,,,,,,Average,No Cost,0,1.5613207547169812,January,2025,1,Sunday,0,On Time,0,1,High,1827224.28
1104,6,91,2025-11-02,2025-11-04,2025-11-04,213,Delivered,Laudantium Product,Furniture,3665.32,5,Bhavsar-Sampath,Bangalore,2.52,3.72,91,Hyderabad Warehouse,678,2026-07-12,,,,,,,,,,,,,,,Fast,No Cost,0,1.5972222222222223,November,2025,4,Sunday,0,On Time,0,0,High,780713.16
1105,3,106,2024-12-27,2025-01-01,2025-01-06,475,In Transit,Officiis Product,Clothing,3586.71,17,"Balan, Virk and Mangal",Bangalore,3.73,4.49,106,Delhi Warehouse,595,2026-06-23,,,,,,,,,,,,,,,Fast,No Cost,5,1.595,December,2024,4,Friday,1,Major Delay,0,1,High,1703687.25
1106,19,87,2024-09-07,2024-09-12,2024-09-11,337,Cancelled,Vitae Product,Clothing,4295.55,19,"Nagar, Hari and Chada",Munger,9.42,4.61,87,Delhi Warehouse,423,2026-06-26,,,,,,,,,,,,,,,Average,No Cost,-1,1.51131221719457,September,2024,3,Saturday,0,On Time,0,1,High,1447600.35
1107,9,149,2025-02-25,2025-03-07,2025-03-11,227,Delivered,Asperiores Product,Groceries,2199.52,9,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,149,Chennai Warehouse,331,2026-07-13,,,,,,,,,,,,,,,Average,No Cost,4,1.3277310924369747,February,2025,1,Tuesday,1,Major Delay,0,0,High,499291.04
1108,13,91,2025-06-14,2025-06-17,2025-06-18,459,Delayed,Laudantium Product,Furniture,3665.32,5,"Borah, Gill and Varma",Dehri,6.15,3.78,91,Hyderabad Warehouse,678,2026-07-12,,,,,,,,,,,,,,,Average,No Cost,1,1.5668449197860963,June,2025,2,Saturday,1,Minor Delay,0,1,High,1682381.8800000001
1109,13,48,2026-01-13,2026-01-19,2026-01-19,373,Delayed,Neque Product,Medical,518.28,5,"Borah, Gill and Varma",Dehri,6.15,3.78,48,Delhi Warehouse,626,2026-06-27,,,,,,,,,,,,,,,Average,No Cost,0,1.5668449197860963,January,2026,1,Tuesday,0,On Time,0,1,High,193318.44
1110,7,85,2025-04-11,2025-04-16,2025-04-14,278,In Transit,Vero Product,Medical,287.27,20,Wali PLC,Khandwa,2.76,4.43,85,Bangalore Warehouse,854,2026-06-21,,,,,,,,,,,,,,,Fast,No Cost,-2,1.4314720812182742,April,2025,2,Friday,0,On Time,0,1,High,79861.06
1111,15,1,2026-01-04,2026-01-10,2026-01-09,279,Cancelled,Sint Product,Clothing,2204.33,20,Sastry and Sons,Haldia,5.45,4.34,1,Mumbai Warehouse,324,2026-07-01,,,,,,,,,,,,,,,Average,No Cost,-1,1.4691943127962086,January,2026,1,Sunday,0,On Time,0,1,High,615008.07
1112,8,8,2025-12-07,2025-12-09,2025-12-07,103,In Transit,Voluptatem Product,Furniture,3535.61,12,Hans-Bir,Siliguri,2.43,4.68,8,Chennai Warehouse,686,2026-07-07,,,,,,,,,,,,,,,Fast,No Cost,-2,1.5902439024390245,December,2025,4,Sunday,0,On Time,0,0,High,364167.83
1113,4,3,2025-07-02,2025-07-11,2025-07-15,335,Delayed,Iure Product,Medical,1939.35,19,Rajagopal-Jayaraman,Jalna,1.0,3.51,3,Mumbai Warehouse,584,2026-07-06,,,,,,,,,,,,,,,Fast,No Cost,4,1.5989304812834224,July,2025,3,Wednesday,1,Major Delay,0,1,High,649682.25
1114,12,124,2024-10-16,2024-10-20,2024-10-18,156,In Transit,Excepturi Product,Furniture,756.02,2,Thakur and Sons,Kanpur,5.83,3.5,124,Chennai Warehouse,123,2026-07-09,,,,,,,,,,,,,,,Average,No Cost,-2,1.5613207547169812,October,2024,4,Wednesday,0,On Time,0,0,Medium,117939.12
